城市名,类型,车系id,车系名称,最低价,最高价,排名,本地销量,评论数,品牌名称,子品牌名称,价格区间,经销商价格
临沂,纯电动,4819,思皓E10X,6.99,8.09,9,72,37,思皓,江汽集团,6.99-8.09万,6.99-8.09万
临沂,纯电动,5248,元PLUS,13.78,16.58,10,66,312,比亚迪,比亚迪,13.78-16.58万,13.78-16.58万
临沂,纯电动,1101,小蚂蚁,7.39,9.4,11,64,188,奇瑞新能源,奇瑞新能源,7.39-9.40万,7.39-9.40万
临沂,纯电动,5257,QQ冰淇淋,3.99,5.752,12,45,51,奇瑞新能源,奇瑞新能源,3.99-5.752万,3.99-5.75万
临沂,纯电动,4731,零跑C11,17.98,23.98,13,40,303,零跑汽车,零跑汽车,17.98-23.98万,17.98-23.98万
临沂,纯电动,3351,启辰D60 EV,14.4775,17.88,14,39,9,启辰,东风日产启辰,14.4775-17.88万,12.98-17.88万
临沂,纯电动,5089,合创Z03,13.28,17.88,15,38,44,合创汽车,合创汽车,13.28-17.88万,13.28-17.88万
临沂,纯电动,3049,秦Pro EV,14.99,20.49,16,38,29,比亚迪,比亚迪,14.99-20.49万,14.99-20.49万
临沂,纯电动,3101,AION S,13.98,19.16,17,37,176,埃安,广汽埃安新能源,13.98-19.16万,13.98-19.16万
临沂,纯电动,5343,问界M5,25.98,33.18,18,30,220,AITO,赛力斯汽车,25.98-33.18万,25.98-33.18万
临沂,纯电动,4635,欧拉好猫,12.99,17.1,19,30,235,欧拉,长城汽车,12.99-17.10万,12.99-17.10万
临沂,纯电动,4426,AION V,18.76,26.98,20,25,114,埃安,广汽埃安新能源,18.76-26.98万,18.76-26.98万
临沂,纯电动,3710,科莱威CLEVER,5.9999,5.9999,21,24,66,荣威,上汽集团,5.9999万,6.00万
临沂,纯电动,4300,汉EV,21.48,32.98,22,22,1017,比亚迪,比亚迪,21.48-32.98万,21.48-32.98万
临沂,纯电动,1820,秦EV,12.99,16.98,23,20,33,比亚迪,比亚迪,12.99-16.98万,12.99-16.98万
临沂,纯电动,5817,几何E,8.68,10.38,24,18,21,几何汽车,几何汽车,8.68-10.38万,8.68-10.38万
临沂,纯电动,3275,哪吒U,12.38,20.18,25,17,154,哪吒汽车,合众汽车,12.38-20.18万,12.38-20.18万
临沂,纯电动,5389,风光MINIEV,3.26,5.56,26,16,12,东风风光,东风小康,3.26-5.56万,3.26-5.36万
临沂,纯电动,3352,小鹏汽车P7,23.99,42.99,27,16,667,小鹏汽车,小鹏汽车,23.99-42.99万,23.99-42.99万
临沂,纯电动,4540,宋PLUS EV,18.08,19.78,28,12,244,比亚迪,比亚迪,18.08-19.78万,18.08-19.78万
临沂,纯电动,3762,Model 3,29.0988,36.79,29,11,603,特斯拉,特斯拉中国,29.0988-36.79万,27.99-36.79万
临沂,纯电动,3157,几何A,12.68,20.78,30,11,154,几何汽车,几何汽车,12.68-20.78万,12.68-20.78万
丽水,纯电动,4586,ID.4 CROZZ,18.73,28.73,1,326,331,大众,一汽-大众,18.73-28.73万,18.73-28.73万
丽水,纯电动,4499,五菱宏光MINIEV,3.28,7.28,2,123,495,五菱汽车,上汽通用五菱,3.28-7.28万,3.27-7.27万
丽水,纯电动,5859,长安Lumin,4.89,6.39,3,90,28,长安,长安汽车,4.89-6.39万,4.89-6.39万
丽水,纯电动,4961,ID.6 CROZZ,25.23,33.69,4,87,187,大众,一汽-大众,25.23-33.69万,24.73-33.69万
丽水,纯电动,5015,ZEEKR 001,29.9,38.6,5,79,570,极氪,极氪,29.90-38.60万,29.90-38.60万
丽水,纯电动,4629,哪吒V,7.99,12.38,6,41,192,哪吒汽车,合众汽车,7.99-12.38万,7.99-12.38万
丽水,纯电动,3157,几何A,12.68,20.78,7,37,154,几何汽车,几何汽车,12.68-20.78万,12.68-20.78万
丽水,纯电动,5257,QQ冰淇淋,3.99,5.752,8,35,51,奇瑞新能源,奇瑞新能源,3.99-5.752万,3.99-5.75万
丽水,纯电动,4363,Model Y,31.69,41.79,9,35,718,特斯拉,特斯拉中国,31.69-41.79万,31.69-41.79万
丽水,纯电动,3049,秦Pro EV,14.99,20.49,10,32,29,比亚迪,比亚迪,14.99-20.49万,14.49-19.49万
丽水,纯电动,5008,海豚,10.28,13.08,11,31,315,比亚迪,比亚迪,10.28-13.08万,10.28-13.08万
丽水,纯电动,3352,小鹏汽车P7,23.99,42.99,12,31,667,小鹏汽车,小鹏汽车,23.99-42.99万,23.99-42.99万
丽水,纯电动,1101,小蚂蚁,7.39,9.4,13,29,188,奇瑞新能源,奇瑞新能源,7.39-9.40万,7.39-9.40万
丽水,纯电动,4635,欧拉好猫,12.99,17.1,14,28,235,欧拉,长城汽车,12.99-17.10万,12.99-17.10万
丽水,纯电动,5248,元PLUS,13.78,16.58,15,27,312,比亚迪,比亚迪,13.78-16.58万,13.78-16.58万
丽水,纯电动,4300,汉EV,21.48,32.98,16,21,1017,比亚迪,比亚迪,21.48-32.98万,21.48-32.98万
丽水,纯电动,4819,思皓E10X,6.99,8.09,17,20,37,思皓,江汽集团,6.99-8.09万,6.99-8.09万
丽水,纯电动,4814,AION Y,13.76,18.98,18,20,294,埃安,广汽埃安新能源,13.76-18.98万,13.76-18.98万
丽水,纯电动,5817,几何E,8.68,10.38,19,19,21,几何汽车,几何汽车,8.68-10.38万,8.68-10.38万
丽水,纯电动,3101,AION S,13.98,19.16,20,19,176,埃安,广汽埃安新能源,13.98-19.16万,13.98-19.16万
丽水,纯电动,4731,零跑C11,17.98,23.98,21,18,303,零跑汽车,零跑汽车,17.98-23.98万,17.98-23.98万
丽水,纯电动,1456,逸动EV,14.99,15.99,22,18,12,长安,长安汽车,14.99-15.99万,10.99-14.39万
丽水,纯电动,4380,几何C,12.98,20.78,23,16,119,几何汽车,几何汽车,12.98-20.78万,12.98-20.78万
丽水,纯电动,4272,零跑T03,7.95,9.65,24,16,297,零跑汽车,零跑汽车,7.95-9.65万,7.95-9.65万
丽水,纯电动,4540,宋PLUS EV,18.08,19.78,25,11,244,比亚迪,比亚迪,18.08-19.78万,18.08-19.78万
丽水,纯电动,3275,哪吒U,12.38,20.18,26,11,154,哪吒汽车,合众汽车,12.38-20.18万,12.38-20.18万
六安,纯电动,4499,五菱宏光MINIEV,3.28,7.28,1,67,495,五菱汽车,上汽通用五菱,3.28-7.28万,3.28-7.28万
六安,纯电动,1101,小蚂蚁,7.39,9.4,2,56,188,奇瑞新能源,奇瑞新能源,7.39-9.40万,7.39-9.40万
六安,纯电动,5257,QQ冰淇淋,3.99,5.752,3,38,51,奇瑞新能源,奇瑞新能源,3.99-5.752万,3.99-5.75万
六安,纯电动,5008,海豚,10.28,13.08,4,36,315,比亚迪,比亚迪,10.28-13.08万,10.28-13.08万
六安,纯电动,2843,蔚来ES6,36.8,55.4,5,32,501,蔚来,蔚来,36.80-55.40万,35.67-54.14万
六安,纯电动,3359,微蓝6,17.79,19.69,6,29,79,别克,上汽通用别克,17.79-19.69万,14.79-16.69万
六安,纯电动,4081,雪佛兰畅巡,15.99,18.73,7,28,73,雪佛兰,上汽通用雪佛兰,15.99-18.73万,15.99-17.99万
六安,纯电动,5248,元PLUS,13.78,16.58,8,24,312,比亚迪,比亚迪,13.78-16.58万,13.78-16.58万
六安,纯电动,4819,思皓E10X,6.99,8.09,9,24,37,思皓,江汽集团,6.99-8.09万,6.99-8.09万
六安,纯电动,3049,秦Pro EV,14.99,20.49,10,23,29,比亚迪,比亚迪,14.99-20.49万,14.49-19.99万
六安,纯电动,3710,科莱威CLEVER,5.9999,5.9999,11,19,66,荣威,上汽集团,5.9999万,6.00万
六安,纯电动,1820,秦EV,12.99,16.98,12,19,33,比亚迪,比亚迪,12.99-16.98万,12.99-16.98万
六安,纯电动,4300,汉EV,21.48,32.98,13,16,1017,比亚迪,比亚迪,21.48-32.98万,21.48-32.98万
六安,纯电动,1810,风行S50 EV,13.19,15.99,14,15,17,东风风行,东风风行,13.19-15.99万,11.50-13.99万
六安,纯电动,5152,威马E.5,16.01,19.01,15,13,46,威马汽车,威马汽车,16.01-19.01万,12.98-18.01万
六安,纯电动,5859,长安Lumin,4.89,6.39,16,12,28,长安,长安汽车,4.89-6.39万,4.89-6.39万
六安,纯电动,4635,欧拉好猫,12.99,17.1,17,11,235,欧拉,长城汽车,12.99-17.10万,12.99-17.10万
六安,纯电动,4629,哪吒V,7.99,12.38,18,11,192,哪吒汽车,合众汽车,7.99-12.38万,7.99-12.38万
六盘水,纯电动,4499,五菱宏光MINIEV,3.28,7.28,1,101,495,五菱汽车,上汽通用五菱,3.28-7.28万,3.28-7.28万
六盘水,纯电动,1655,东风风神E70,13.88,14.98,2,63,16,东风风神,东风乘用车,13.88-14.98万,13.88-14.98万
六盘水,纯电动,5008,海豚,10.28,13.08,3,24,315,比亚迪,比亚迪,10.28-13.08万,10.28-13.08万
六盘水,纯电动,3351,启辰D60 EV,14.4775,17.88,4,20,9,启辰,东风日产启辰,14.4775-17.88万,11.98-16.88万
六盘水,纯电动,1456,逸动EV,14.99,15.99,5,19,12,长安,长安汽车,14.99-15.99万,14.99-15.99万
六盘水,纯电动,5257,QQ冰淇淋,3.99,5.752,6,16,51,奇瑞新能源,奇瑞新能源,3.99-5.752万,3.99-5.75万
六盘水,纯电动,5580,富康ES600,15.38,15.38,7,13,3,东风富康,神龙汽车,15.38万,15.38万
六盘水,纯电动,3157,几何A,12.68,20.78,8,13,154,几何汽车,几何汽车,12.68-20.78万,12.68-20.78万
六盘水,纯电动,5152,威马E.5,16.01,19.01,9,12,46,威马汽车,威马汽车,16.01-19.01万,14.01-16.01万
六盘水,纯电动,5093,宝骏KiWi EV,7.78,10.28,10,12,99,宝骏,上汽通用五菱,7.78-10.28万,7.78-10.28万
六盘水,纯电动,5248,元PLUS,13.78,16.58,11,11,312,比亚迪,比亚迪,13.78-16.58万,13.78-16.58万
六盘水,纯电动,3710,科莱威CLEVER,5.9999,5.9999,12,11,66,荣威,上汽集团,5.9999万,6.00万
六盘水,纯电动,3101,AION S,13.98,19.16,13,11,176,埃安,广汽埃安新能源,13.98-19.16万,13.98-19.16万
龙岩,纯电动,4499,五菱宏光MINIEV,3.28,7.28,1,65,495,五菱汽车,上汽通用五菱,3.28-7.28万,3.28-7.28万
龙岩,纯电动,4629,哪吒V,7.99,12.38,2,25,192,哪吒汽车,合众汽车,7.99-12.38万,7.99-12.38万
龙岩,纯电动,5008,海豚,10.28,13.08,3,24,315,比亚迪,比亚迪,10.28-13.08万,11.13-14.33万
龙岩,纯电动,4814,AION Y,13.76,18.98,4,17,294,埃安,广汽埃安新能源,13.76-18.98万,13.76-18.98万
龙岩,纯电动,4300,汉EV,21.48,32.98,5,17,1017,比亚迪,比亚迪,21.48-32.98万,21.48-32.98万
龙岩,纯电动,1101,小蚂蚁,7.39,9.4,6,16,188,奇瑞新能源,奇瑞新能源,7.39-9.40万,7.39-9.40万
龙岩,纯电动,5248,元PLUS,13.78,16.58,7,14,312,比亚迪,比亚迪,13.78-16.58万,13.78-16.58万
龙岩,纯电动,5859,长安Lumin,4.89,6.39,8,12,28,长安,长安汽车,4.89-6.39万,4.89-6.39万
龙岩,纯电动,5015,ZEEKR 001,29.9,38.6,9,12,570,极氪,极氪,29.90-38.60万,29.90-38.60万
龙岩,纯电动,3455,比亚迪e2,9.58,15.08,10,12,106,比亚迪,比亚迪,9.58-15.08万,10.48-15.08万
龙岩,纯电动,3049,秦Pro EV,14.99,20.49,11,12,29,比亚迪,比亚迪,14.99-20.49万,14.49-19.99万
娄底,纯电动,1820,秦EV,12.99,16.98,1,158,33,比亚迪,比亚迪,12.99-16.98万,12.99-16.48万
娄底,纯电动,4499,五菱宏光MINIEV,3.28,7.28,2,49,495,五菱汽车,上汽通用五菱,3.28-7.28万,3.18-7.18万
娄底,纯电动,5008,海豚,10.28,13.08,3,26,315,比亚迪,比亚迪,10.28-13.08万,10.28-13.08万
娄底,纯电动,1760,荣威Ei5,14.48,15.88,4,23,31,荣威,上汽集团,14.48-15.88万,14.48-15.88万
娄底,纯电动,5248,元PLUS,13.78,16.58,5,20,312,比亚迪,比亚迪,13.78-16.58万,13.78-16.58万
娄底,纯电动,3101,AION S,13.98,19.16,6,16,176,埃安,广汽埃安新能源,13.98-19.16万,13.98-19.16万
娄底,纯电动,5859,长安Lumin,4.89,6.39,7,13,28,长安,长安汽车,4.89-6.39万,4.88-6.38万
娄底,纯电动,4300,汉EV,21.48,32.98,8,13,1017,比亚迪,比亚迪,21.48-32.98万,21.48-32.98万
漯河,纯电动,4499,五菱宏光MINIEV,3.28,7.28,1,221,495,五菱汽车,上汽通用五菱,3.28-7.28万,3.28-7.28万
漯河,纯电动,5008,海豚,10.28,13.08,2,58,315,比亚迪,比亚迪,10.28-13.08万,10.28-13.08万
漯河,纯电动,5859,长安Lumin,4.89,6.39,3,54,28,长安,长安汽车,4.89-6.39万,4.89-6.39万
漯河,纯电动,4819,思皓E10X,6.99,8.09,4,40,37,思皓,江汽集团,6.99-8.09万,6.99-8.09万
漯河,纯电动,5248,元PLUS,13.78,16.58,5,35,312,比亚迪,比亚迪,13.78-16.58万,13.78-16.58万
漯河,纯电动,1101,小蚂蚁,7.39,9.4,6,24,188,奇瑞新能源,奇瑞新能源,7.39-9.40万,7.39-9.40万
漯河,纯电动,4300,汉EV,21.48,32.98,7,16,1017,比亚迪,比亚迪,21.48-32.98万,21.48-32.98万
漯河,纯电动,5257,QQ冰淇淋,3.99,5.752,8,12,51,奇瑞新能源,奇瑞新能源,3.99-5.752万,3.99-5.75万
泸州,纯电动,4499,五菱宏光MINIEV,3.28,7.28,1,55,495,五菱汽车,上汽通用五菱,3.28-7.28万,3.28-7.28万
泸州,纯电动,5008,海豚,10.28,13.08,2,32,315,比亚迪,比亚迪,10.28-13.08万,10.28-13.08万
泸州,纯电动,5248,元PLUS,13.78,16.58,3,25,312,比亚迪,比亚迪,13.78-16.58万,13.78-16.58万
泸州,纯电动,4300,汉EV,21.48,32.98,4,23,1017,比亚迪,比亚迪,21.48-32.98万,21.48-32.98万
泸州,纯电动,4629,哪吒V,7.99,12.38,5,19,192,哪吒汽车,合众汽车,7.99-12.38万,7.99-12.38万
泸州,纯电动,5859,长安Lumin,4.89,6.39,6,18,28,长安,长安汽车,4.89-6.39万,4.89-6.39万
泸州,纯电动,3049,秦Pro EV,14.99,20.49,7,17,29,比亚迪,比亚迪,14.99-20.49万,14.49-19.99万
泸州,纯电动,4224,风光E1,6.78,7.38,8,15,0,东风风光,东风小康,6.78-7.38万,6.68-7.28万
吕梁,纯电动,5257,QQ冰淇淋,3.99,5.752,1,30,51,奇瑞新能源,奇瑞新能源,3.99-5.752万,3.99-5.75万
吕梁,纯电动,4499,五菱宏光MINIEV,3.28,7.28,2,30,495,五菱汽车,上汽通用五菱,3.28-7.28万,3.18-7.28万
吕梁,纯电动,1101,小蚂蚁,7.39,9.4,3,28,188,奇瑞新能源,奇瑞新能源,7.39-9.40万,7.39-9.40万
吕梁,纯电动,5008,海豚,10.28,13.08,4,16,315,比亚迪,比亚迪,10.28-13.08万,10.28-13.08万
吕梁,纯电动,1820,秦EV,12.99,16.98,5,15,33,比亚迪,比亚迪,12.99-16.98万,12.49-16.48万
吕梁,纯电动,5248,元PLUS,13.78,16.58,6,11,312,比亚迪,比亚迪,13.78-16.58万,13.78-16.58万
马鞍山,纯电动,5008,海豚,10.28,13.08,1,47,315,比亚迪,比亚迪,10.28-13.08万,10.28-13.08万
马鞍山,纯电动,1101,小蚂蚁,7.39,9.4,2,46,188,奇瑞新能源,奇瑞新能源,7.39-9.40万,7.39-9.40万
马鞍山,纯电动,5257,QQ冰淇淋,3.99,5.752,3,30,51,奇瑞新能源,奇瑞新能源,3.99-5.752万,3.99-5.75万
马鞍山,纯电动,4499,五菱宏光MINIEV,3.28,7.28,4,29,495,五菱汽车,上汽通用五菱,3.28-7.28万,3.28-7.28万
马鞍山,纯电动,5248,元PLUS,13.78,16.58,5,27,312,比亚迪,比亚迪,13.78-16.58万,13.78-16.58万
马鞍山,纯电动,3049,秦Pro EV,14.99,20.49,6,25,29,比亚迪,比亚迪,14.99-20.49万,14.49-19.99万
马鞍山,纯电动,5859,长安Lumin,4.89,6.39,7,24,28,长安,长安汽车,4.89-6.39万,4.89-6.39万
马鞍山,纯电动,1820,秦EV,12.99,16.98,8,24,33,比亚迪,比亚迪,12.99-16.98万,12.99-16.98万
马鞍山,纯电动,3101,AION S,13.98,19.16,9,23,176,埃安,广汽埃安新能源,13.98-19.16万,13.98-19.16万
马鞍山,纯电动,4635,欧拉好猫,12.99,17.1,10,18,235,欧拉,长城汽车,12.99-17.10万,12.99-17.10万
马鞍山,纯电动,4224,风光E1,6.78,7.38,11,18,0,东风风光,东风小康,6.78-7.38万,6.77-7.37万
马鞍山,纯电动,3359,微蓝6,17.79,19.69,12,18,79,别克,上汽通用别克,17.79-19.69万,13.53-15.43万
茂名,纯电动,4814,AION Y,13.76,18.98,1,140,294,埃安,广汽埃安新能源,13.76-18.98万,13.76-18.98万
茂名,纯电动,3101,AION S,13.98,19.16,2,96,176,埃安,广汽埃安新能源,13.98-19.16万,13.98-19.16万
茂名,纯电动,3049,秦Pro EV,14.99,20.49,3,52,29,比亚迪,比亚迪,14.99-20.49万,9.09-19.49万
茂名,纯电动,5248,元PLUS,13.78,16.58,4,45,312,比亚迪,比亚迪,13.78-16.58万,13.78-16.58万
茂名,纯电动,4499,五菱宏光MINIEV,3.28,7.28,5,43,495,五菱汽车,上汽通用五菱,3.28-7.28万,3.28-7.28万
茂名,纯电动,4363,Model Y,31.69,41.79,6,43,718,特斯拉,特斯拉中国,31.69-41.79万,31.69-41.79万
茂名,纯电动,5008,海豚,10.28,13.08,7,38,315,比亚迪,比亚迪,10.28-13.08万,10.28-13.08万
茂名,纯电动,4293,小海狮 EV,12.88,12.88,8,34,1,SRM鑫源,华晨鑫源新能源,12.88万,12.88万
茂名,纯电动,3455,比亚迪e2,9.58,15.08,9,26,106,比亚迪,比亚迪,9.58-15.08万,9.58-15.08万
茂名,纯电动,1820,秦EV,12.99,16.98,10,21,33,比亚迪,比亚迪,12.99-16.98万,10.79-16.48万
茂名,纯电动,4300,汉EV,21.48,32.98,11,16,1017,比亚迪,比亚迪,21.48-32.98万,21.48-32.98万
茂名,纯电动,4426,AION V,18.76,26.98,12,14,114,埃安,广汽埃安新能源,18.76-26.98万,18.76-26.98万
茂名,纯电动,3351,启辰D60 EV,14.4775,17.88,13,14,9,启辰,东风日产启辰,14.4775-17.88万,12.91-15.78万
茂名,纯电动,4540,宋PLUS EV,18.08,19.78,14,13,244,比亚迪,比亚迪,18.08-19.78万,18.08-19.78万
茂名,纯电动,3352,小鹏汽车P7,23.99,42.99,15,13,667,小鹏汽车,小鹏汽车,23.99-42.99万,23.99-42.99万
眉山,纯电动,4499,五菱宏光MINIEV,3.28,7.28,1,50,495,五菱汽车,上汽通用五菱,3.28-7.28万,3.28-7.28万
眉山,纯电动,5248,元PLUS,13.78,16.58,2,28,312,比亚迪,比亚迪,13.78-16.58万,13.78-16.58万
眉山,纯电动,5859,长安Lumin,4.89,6.39,3,21,28,长安,长安汽车,4.89-6.39万,4.88-6.38万
眉山,纯电动,4300,汉EV,21.48,32.98,4,21,1017,比亚迪,比亚迪,21.48-32.98万,21.48-32.98万
眉山,纯电动,5008,海豚,10.28,13.08,5,17,315,比亚迪,比亚迪,10.28-13.08万,10.28-13.08万
眉山,纯电动,3049,秦Pro EV,14.99,20.49,6,15,29,比亚迪,比亚迪,14.99-20.49万,14.49-19.99万
眉山,纯电动,4629,哪吒V,7.99,12.38,7,14,192,哪吒汽车,合众汽车,7.99-12.38万,7.99-12.38万
眉山,纯电动,5015,ZEEKR 001,29.9,38.6,8,13,570,极氪,极氪,29.90-38.60万,29.90-38.60万
梅州,纯电动,4814,AION Y,13.76,18.98,1,94,294,埃安,广汽埃安新能源,13.76-18.98万,13.76-18.98万
梅州,纯电动,5008,海豚,10.28,13.08,2,53,315,比亚迪,比亚迪,10.28-13.08万,10.28-13.08万
梅州,纯电动,3049,秦Pro EV,14.99,20.49,3,48,29,比亚迪,比亚迪,14.99-20.49万,14.49-19.99万
梅州,纯电动,3101,AION S,13.98,19.16,4,47,176,埃安,广汽埃安新能源,13.98-19.16万,13.98-19.16万
梅州,纯电动,4499,五菱宏光MINIEV,3.28,7.28,5,41,495,五菱汽车,上汽通用五菱,3.28-7.28万,3.28-7.28万
梅州,纯电动,3275,哪吒U,12.38,20.18,6,33,154,哪吒汽车,合众汽车,12.38-20.18万,12.38-20.18万
梅州,纯电动,1820,秦EV,12.99,16.98,7,28,33,比亚迪,比亚迪,12.99-16.98万,12.99-16.98万
梅州,纯电动,3455,比亚迪e2,9.58,15.08,8,26,106,比亚迪,比亚迪,9.58-15.08万,9.58-14.48万
梅州,纯电动,4629,哪吒V,7.99,12.38,9,23,192,哪吒汽车,合众汽车,7.99-12.38万,7.99-12.38万
梅州,纯电动,5257,QQ冰淇淋,3.99,5.752,10,20,51,奇瑞新能源,奇瑞新能源,3.99-5.752万,3.99-5.75万
梅州,纯电动,5248,元PLUS,13.78,16.58,11,20,312,比亚迪,比亚迪,13.78-16.58万,13.78-16.58万
梅州,纯电动,4300,汉EV,21.48,32.98,12,17,1017,比亚迪,比亚迪,21.48-32.98万,21.48-32.98万
梅州,纯电动,5859,长安Lumin,4.89,6.39,13,14,28,长安,长安汽车,4.89-6.39万,4.89-6.39万
梅州,纯电动,5152,威马E.5,16.01,19.01,14,13,46,威马汽车,威马汽车,16.01-19.01万,12.51-16.01万
梅州,纯电动,4585,东风本田M-NV,14.98,15.98,15,13,17,思铭,东风本田,14.98-15.98万,12.98-13.98万
梅州,纯电动,4426,AION V,18.76,26.98,16,12,114,埃安,广汽埃安新能源,18.76-26.98万,18.76-26.98万
梅州,纯电动,3157,几何A,12.68,20.78,17,12,154,几何汽车,几何汽车,12.68-20.78万,12.68-20.78万
绵阳,纯电动,4499,五菱宏光MINIEV,3.28,7.28,1,81,495,五菱汽车,上汽通用五菱,3.28-7.28万,3.28-7.28万
绵阳,纯电动,4629,哪吒V,7.99,12.38,2,63,192,哪吒汽车,合众汽车,7.99-12.38万,7.99-12.38万
绵阳,纯电动,5008,海豚,10.28,13.08,3,56,315,比亚迪,比亚迪,10.28-13.08万,10.28-13.08万
绵阳,纯电动,5859,长安Lumin,4.89,6.39,4,50,28,长安,长安汽车,4.89-6.39万,4.89-6.39万
绵阳,纯电动,5248,元PLUS,13.78,16.58,5,31,312,比亚迪,比亚迪,13.78-16.58万,13.78-16.58万
绵阳,纯电动,4300,汉EV,21.48,32.98,6,31,1017,比亚迪,比亚迪,21.48-32.98万,21.48-32.98万
绵阳,纯电动,3049,秦Pro EV,14.99,20.49,7,25,29,比亚迪,比亚迪,14.99-20.49万,14.49-19.99万
绵阳,纯电动,1101,小蚂蚁,7.39,9.4,8,24,188,奇瑞新能源,奇瑞新能源,7.39-9.40万,7.39-9.40万
绵阳,纯电动,4224,风光E1,6.78,7.38,9,22,0,东风风光,东风小康,6.78-7.38万,6.78-7.38万
绵阳,纯电动,3710,科莱威CLEVER,5.9999,5.9999,10,22,66,荣威,上汽集团,5.9999万,6.00万
绵阳,纯电动,4635,欧拉好猫,12.99,17.1,11,21,235,欧拉,长城汽车,12.99-17.10万,12.99-17.10万
绵阳,纯电动,3275,哪吒U,12.38,20.18,12,18,154,哪吒汽车,合众汽车,12.38-20.18万,12.38-20.18万
绵阳,纯电动,4819,思皓E10X,6.99,8.09,13,16,37,思皓,江汽集团,6.99-8.09万,6.99-8.09万
绵阳,纯电动,4731,零跑C11,17.98,23.98,14,16,303,零跑汽车,零跑汽车,17.98-23.98万,17.98-23.98万
绵阳,纯电动,5015,ZEEKR 001,29.9,38.6,15,11,570,极氪,极氪,29.90-38.60万,29.90-38.60万
南充,纯电动,5859,长安Lumin,4.89,6.39,1,43,28,长安,长安汽车,4.89-6.39万,4.89-6.39万
南充,纯电动,4499,五菱宏光MINIEV,3.28,7.28,2,37,495,五菱汽车,上汽通用五菱,3.28-7.28万,3.28-7.28万
南充,纯电动,5008,海豚,10.28,13.08,3,33,315,比亚迪,比亚迪,10.28-13.08万,10.28-13.08万
南充,纯电动,5248,元PLUS,13.78,16.58,4,23,312,比亚迪,比亚迪,13.78-16.58万,13.78-16.58万
南充,纯电动,3049,秦Pro EV,14.99,20.49,5,15,29,比亚迪,比亚迪,14.99-20.49万,14.49-19.49万
南充,纯电动,5343,问界M5,25.98,33.18,6,13,220,AITO,赛力斯汽车,25.98-33.18万,25.98-33.18万
南充,纯电动,5257,QQ冰淇淋,3.99,5.752,7,12,51,奇瑞新能源,奇瑞新能源,3.99-5.752万,3.99-5.75万
南充,纯电动,4300,汉EV,21.48,32.98,8,12,1017,比亚迪,比亚迪,21.48-32.98万,21.48-32.98万
南昌,纯电动,4363,Model Y,31.69,41.79,1,231,718,特斯拉,特斯拉中国,31.69-41.79万,31.69-41.79万
南昌,纯电动,5008,海豚,10.28,13.08,2,206,315,比亚迪,比亚迪,10.28-13.08万,10.28-13.08万
南昌,纯电动,4499,五菱宏光MINIEV,3.28,7.28,3,75,495,五菱汽车,上汽通用五菱,3.28-7.28万,3.23-7.23万
南昌,纯电动,5248,元PLUS,13.78,16.58,4,72,312,比亚迪,比亚迪,13.78-16.58万,13.78-16.58万
南昌,纯电动,4300,汉EV,21.48,32.98,5,72,1017,比亚迪,比亚迪,21.48-32.98万,21.48-32.98万
南昌,纯电动,5015,ZEEKR 001,29.9,38.6,6,67,570,极氪,极氪,29.90-38.60万,29.90-38.60万
南昌,纯电动,3352,小鹏汽车P7,23.99,42.99,7,57,667,小鹏汽车,小鹏汽车,23.99-42.99万,23.99-42.99万
南昌,纯电动,3762,Model 3,29.0988,36.79,8,56,603,特斯拉,特斯拉中国,29.0988-36.79万,27.99-36.79万
南昌,纯电动,3049,秦Pro EV,14.99,20.49,9,55,29,比亚迪,比亚迪,14.99-20.49万,14.99-20.49万
南昌,纯电动,5343,问界M5,25.98,33.18,10,49,220,AITO,赛力斯汽车,25.98-33.18万,25.98-33.18万
南昌,纯电动,1820,秦EV,12.99,16.98,11,47,33,比亚迪,比亚迪,12.99-16.98万,12.99-15.58万
南昌,纯电动,4629,哪吒V,7.99,12.38,12,44,192,哪吒汽车,合众汽车,7.99-12.38万,7.99-12.38万
南昌,纯电动,4540,宋PLUS EV,18.08,19.78,13,41,244,比亚迪,比亚迪,18.08-19.78万,18.08-19.78万
南昌,纯电动,5152,威马E.5,16.01,19.01,14,39,46,威马汽车,威马汽车,16.01-19.01万,16.01-19.01万
南昌,纯电动,4814,AION Y,13.76,18.98,15,36,294,埃安,广汽埃安新能源,13.76-18.98万,13.76-18.98万
南昌,纯电动,5859,长安Lumin,4.89,6.39,16,32,28,长安,长安汽车,4.89-6.39万,4.89-6.39万
南昌,纯电动,3478,蔚来ET7,45.8,53.6,17,26,60,蔚来,蔚来,45.80-53.60万,44.67-52.34万
南昌,纯电动,3275,哪吒U,12.38,20.18,18,26,154,哪吒汽车,合众汽车,12.38-20.18万,12.38-20.18万
南昌,纯电动,3101,AION S,13.98,19.16,19,26,176,埃安,广汽埃安新能源,13.98-19.16万,13.98-19.16万
南昌,纯电动,3157,几何A,12.68,20.78,20,25,154,几何汽车,几何汽车,12.68-20.78万,12.68-20.78万
南昌,纯电动,2818,爱驰U5,17.99,19.99,21,21,32,爱驰,爱驰汽车,17.99-19.99万,17.99-19.99万
南昌,纯电动,3359,微蓝6,17.79,19.69,22,20,79,别克,上汽通用别克,17.79-19.69万,15.33-17.23万
南昌,纯电动,3028,易至EV3小雷达,7.98,8.48,23,20,9,江铃集团新能源,江铃集团新能源,7.98-8.48万,7.98-8.48万
