城市名,类型,车系id,车系名称,最低价,最高价,排名,本地销量,评论数,品牌名称,子品牌名称,价格区间,经销商价格
无锡,纯电动,5053,欧拉闪电猫,18.98,26.98,31,59,60,欧拉,长城汽车,18.98-26.98万,18.98-26.98万
无锡,纯电动,4538,宝马iX3,39.99,43.99,32,55,274,宝马,华晨宝马,39.99-43.99万,34.39-37.80万
无锡,纯电动,3352,小鹏P7,23.99,28.59,33,52,743,小鹏汽车,小鹏汽车,23.99-28.59万,22.69-26.09万
无锡,纯电动,3710,科莱威CLEVER,5.9999,5.9999,34,50,77,荣威,上汽集团,5.9999万,6.00万
无锡,纯电动,4540,宋PLUS EV,18.08,19.78,35,48,264,比亚迪,比亚迪,18.08-19.78万,18.08-19.78万
无锡,纯电动,5257,QQ冰淇淋,3.99,5.752,36,45,56,奇瑞新能源,奇瑞新能源,3.99-5.752万,3.99-5.75万
无锡,纯电动,4258,ID.4 X,18.9288,28.6288,37,43,323,大众,上汽大众,18.9288-28.6288万,18.93-28.63万
无锡,纯电动,5004,小鹏P5,17.99,22.59,38,42,316,小鹏汽车,小鹏汽车,17.99-22.59万,16.09-20.69万
无锡,纯电动,5106,零跑C01,19.38,28.68,39,41,209,零跑汽车,零跑汽车,19.38-28.68万,18.38-27.68万
无锡,纯电动,4357,蔚来EC6,39.6,55.4,40,40,258,蔚来,蔚来,39.60-55.40万,38.47-54.14万
无锡,纯电动,1820,秦EV,12.99,16.98,41,39,34,比亚迪,比亚迪,12.99-16.98万,12.49-16.98万
无锡,纯电动,2819,小鹏G3,16.89,20.19,42,38,188,小鹏汽车,小鹏汽车,16.89-20.19万,14.99-18.19万
无锡,纯电动,4380,几何C,12.98,20.78,43,37,126,几何汽车,几何汽车,12.98-20.78万,12.48-20.28万
无锡,纯电动,4586,ID.4 CROZZ,18.73,28.73,44,36,375,大众,一汽-大众,18.73-28.73万,18.73-28.73万
无锡,纯电动,3077,唐EV,27.98,33.98,45,33,123,比亚迪,比亚迪,27.98-33.98万,27.98-33.98万
无锡,纯电动,735,帝豪EV,14.68,16.98,46,32,24,几何汽车,几何汽车,14.68-16.98万,13.68-15.96万
无锡,纯电动,5089,合创Z03,13.28,17.88,47,30,61,合创汽车,合创汽车,13.28-17.88万,13.28-17.88万
无锡,纯电动,4334,奥迪Q4 e-tron,29.99,37.71,48,28,13,奥迪,一汽-大众奥迪,29.99-37.71万,29.99-37.71万
无锡,纯电动,4819,花仙子,6.69,9.09,49,26,44,思皓,江汽集团,6.69-9.09万,6.69-9.09万
无锡,纯电动,4426,AION V,18.76,26.98,50,24,157,埃安,广汽埃安新能源,18.76-26.98万,18.76-26.98万
无锡,纯电动,4076,比亚迪e3,15.48,15.48,51,23,6,比亚迪,比亚迪,15.48万,15.48万
无锡,纯电动,5092,红旗E-QM5,12.28,20.78,52,21,24,红旗,一汽红旗,12.28-20.78万,12.28-20.78万
无锡,纯电动,1655,东风风神E70,14.28,15.38,53,21,22,东风风神,东风乘用车,14.28-15.38万,13.58-15.38万
无锡,纯电动,3351,启辰D60 EV,14.4775,17.88,54,20,11,启辰,东风日产启辰,14.4775-17.88万,12.98-17.18万
无锡,纯电动,5461,小鹏G9,30.99,46.99,55,19,57,小鹏汽车,小鹏汽车,30.99-46.99万,30.99-46.99万
无锡,纯电动,5358,LYRIQ锐歌,43.97,47.97,56,18,16,凯迪拉克,上汽通用凯迪拉克,43.97-47.97万,43.97-47.97万
无锡,纯电动,4637,极狐 阿尔法S,22.38,42.99,57,16,223,ARCFOX极狐,北汽新能源,22.38-42.99万,22.38-42.99万
无锡,纯电动,1616,蔚来ES8,49.6,65.6,58,16,223,蔚来,蔚来,49.60-65.60万,48.47-64.34万
无锡,纯电动,4081,雪佛兰畅巡,17.03,18.73,59,14,74,雪佛兰,上汽通用雪佛兰,17.03-18.73万,15.49-17.73万
无锡,纯电动,5828,MG MULAN,12.98,18.68,60,13,29,名爵,上汽集团,12.98-18.68万,12.98-18.68万
无锡,纯电动,4834,华晨新日i03,4.39,7.58,61,13,2,华晨新日,华晨新日,4.39-7.58万,4.39-7.58万
无锡,纯电动,3023,宝马iX,74.69,99.69,62,13,26,宝马,宝马(进口),74.69-99.69万,67.22-99.69万
无锡,纯电动,4961,ID.6 CROZZ,25.23,33.69,63,11,212,大众,一汽-大众,25.23-33.69万,25.23-33.69万
芜湖,纯电动,1101,小蚂蚁,7.39,9.4,1,217,200,奇瑞新能源,奇瑞新能源,7.39-9.40万,7.39-9.40万
芜湖,纯电动,5257,QQ冰淇淋,3.99,5.752,2,107,56,奇瑞新能源,奇瑞新能源,3.99-5.752万,3.99-5.75万
芜湖,纯电动,5859,长安Lumin,4.89,6.39,3,91,68,长安,长安汽车,4.89-6.39万,4.89-6.39万
芜湖,纯电动,4499,五菱宏光MINIEV,3.28,9.99,4,69,524,五菱汽车,上汽通用五菱,3.28-9.99万,3.28-9.99万
芜湖,纯电动,4629,哪吒V,7.99,12.38,5,63,226,哪吒汽车,合众汽车,7.99-12.38万,7.99-12.28万
芜湖,纯电动,5008,海豚,10.28,13.08,6,48,400,比亚迪,比亚迪,10.28-13.08万,10.28-13.08万
芜湖,纯电动,5888,无界Pro,8.99,11.29,7,47,13,奇瑞新能源,奇瑞新能源,8.99-11.29万,8.99-11.29万
芜湖,纯电动,5306,长安深蓝SL03,16.89,69.99,8,47,408,长安深蓝,长安汽车,16.89-69.99万,16.89-69.99万
芜湖,纯电动,4819,花仙子,6.69,9.09,9,42,44,思皓,江汽集团,6.69-9.09万,6.69-9.09万
芜湖,纯电动,5248,元PLUS,13.78,16.58,10,41,417,比亚迪,比亚迪,13.78-16.58万,13.78-16.58万
芜湖,纯电动,4224,风光E1,6.78,7.38,11,40,1,东风风光,东风小康,6.78-7.38万,6.77-7.37万
芜湖,纯电动,5579,海豹,20.98,28.68,12,39,160,比亚迪,比亚迪,20.98-28.68万,20.98-28.68万
芜湖,纯电动,4635,欧拉好猫,12.99,17.1,13,37,245,欧拉,长城汽车,12.99-17.10万,12.99-17.10万
芜湖,纯电动,5015,ZEEKR 001,29.9,38.6,14,33,912,极氪,极氪,29.90-38.60万,29.90-38.60万
芜湖,纯电动,5343,问界M5,25.98,33.18,15,29,398,AITO,赛力斯汽车,25.98-33.18万,25.98-33.18万
芜湖,纯电动,4300,汉EV,21.48,32.98,16,27,1132,比亚迪,比亚迪,21.48-32.98万,21.48-32.98万
芜湖,纯电动,4272,零跑T03,7.95,9.65,17,25,347,零跑汽车,零跑汽车,7.95-9.65万,7.95-9.65万
芜湖,纯电动,3710,科莱威CLEVER,5.9999,5.9999,18,24,77,荣威,上汽集团,5.9999万,6.00万
芜湖,纯电动,4814,AION Y,13.76,18.98,19,20,374,埃安,广汽埃安新能源,13.76-18.98万,13.76-18.98万
芜湖,纯电动,5817,几何E,8.68,13.18,20,17,53,几何汽车,几何汽车,8.68-13.18万,8.18-13.18万
芜湖,纯电动,3157,几何A,12.68,20.78,21,16,170,几何汽车,几何汽车,12.68-20.78万,12.18-20.78万
芜湖,纯电动,5053,欧拉闪电猫,18.98,26.98,22,15,60,欧拉,长城汽车,18.98-26.98万,18.98-26.98万
芜湖,纯电动,4731,零跑C11,17.98,23.98,23,14,478,零跑汽车,零跑汽车,17.98-23.98万,17.98-23.98万
芜湖,纯电动,5322,smart精灵#1,19.42,27.9,24,13,47,smart,smart,19.42-27.90万,19.42-27.90万
芜湖,纯电动,5106,零跑C01,19.38,28.68,25,13,209,零跑汽车,零跑汽车,19.38-28.68万,19.38-28.68万
芜湖,纯电动,4586,ID.4 CROZZ,18.73,28.73,26,13,375,大众,一汽-大众,18.73-28.73万,18.73-28.73万
芜湖,纯电动,4503,凌宝BOX,4.18,6.88,27,13,7,凌宝汽车,吉麦新能源,4.18-6.88万,4.18-6.88万
芜湖,纯电动,5387,本田e:NS1,17.5,21.8,28,12,16,本田,东风本田,17.50-21.80万,15.00-19.30万
潍坊,纯电动,4499,五菱宏光MINIEV,3.28,9.99,1,380,524,五菱汽车,上汽通用五菱,3.28-9.99万,3.28-9.99万
潍坊,纯电动,4363,Model Y,29.9988,39.79,2,325,857,特斯拉,特斯拉中国,29.9988-39.79万,28.89-39.79万
潍坊,纯电动,5008,海豚,10.28,13.08,3,131,400,比亚迪,比亚迪,10.28-13.08万,10.28-13.08万
潍坊,纯电动,5859,长安Lumin,4.89,6.39,4,121,68,长安,长安汽车,4.89-6.39万,4.89-6.39万
潍坊,纯电动,5248,元PLUS,13.78,16.58,5,117,417,比亚迪,比亚迪,13.78-16.58万,13.78-16.58万
潍坊,纯电动,4629,哪吒V,7.99,12.38,6,67,226,哪吒汽车,合众汽车,7.99-12.38万,7.99-12.38万
潍坊,纯电动,5257,QQ冰淇淋,3.99,5.752,7,55,56,奇瑞新能源,奇瑞新能源,3.99-5.752万,3.99-5.75万
潍坊,纯电动,1101,小蚂蚁,7.39,9.4,8,50,200,奇瑞新能源,奇瑞新能源,7.39-9.40万,7.39-9.40万
潍坊,纯电动,3762,Model 3,27.6988,34.99,9,46,673,特斯拉,特斯拉中国,27.6988-34.99万,26.59-34.99万
潍坊,纯电动,5579,海豹,20.98,28.68,10,36,160,比亚迪,比亚迪,20.98-28.68万,20.98-28.68万
潍坊,纯电动,4814,AION Y,13.76,18.98,11,32,374,埃安,广汽埃安新能源,13.76-18.98万,13.76-18.98万
潍坊,纯电动,3710,科莱威CLEVER,5.9999,5.9999,12,30,77,荣威,上汽集团,5.9999万,6.00万
潍坊,纯电动,4300,汉EV,21.48,32.98,13,29,1132,比亚迪,比亚迪,21.48-32.98万,21.48-32.98万
潍坊,纯电动,4961,ID.6 CROZZ,25.23,33.69,14,22,212,大众,一汽-大众,25.23-33.69万,24.52-33.48万
潍坊,纯电动,5817,几何E,8.68,13.18,15,20,53,几何汽车,几何汽车,8.68-13.18万,7.98-12.68万
潍坊,纯电动,5343,问界M5,25.98,33.18,16,20,398,AITO,赛力斯汽车,25.98-33.18万,25.98-33.18万
潍坊,纯电动,5306,长安深蓝SL03,16.89,69.99,17,20,408,长安深蓝,长安汽车,16.89-69.99万,16.89-69.99万
潍坊,纯电动,3157,几何A,12.68,20.78,18,18,170,几何汽车,几何汽车,12.68-20.78万,12.18-20.78万
潍坊,纯电动,3101,AION S,13.98,19.16,19,18,202,埃安,广汽埃安新能源,13.98-19.16万,13.98-19.16万
潍坊,纯电动,4635,欧拉好猫,12.99,17.1,20,17,245,欧拉,长城汽车,12.99-17.10万,12.99-17.10万
潍坊,纯电动,4224,风光E1,6.78,7.38,21,15,1,东风风光,东风小康,6.78-7.38万,6.78-7.38万
潍坊,纯电动,4819,花仙子,6.69,9.09,22,14,44,思皓,江汽集团,6.69-9.09万,6.69-9.09万
潍坊,纯电动,4538,宝马iX3,39.99,43.99,23,13,274,宝马,华晨宝马,39.99-43.99万,33.83-37.83万
潍坊,纯电动,4258,ID.4 X,18.9288,28.6288,24,13,323,大众,上汽大众,18.9288-28.6288万,18.93-28.63万
潍坊,纯电动,5015,ZEEKR 001,29.9,38.6,25,11,912,极氪,极氪,29.90-38.60万,29.90-38.60万
潍坊,纯电动,4388,悦虎,7.18,8.28,26,11,6,大运,大运汽车,7.18-8.28万,7.18-8.28万
威海,纯电动,4499,五菱宏光MINIEV,3.28,9.99,1,74,524,五菱汽车,上汽通用五菱,3.28-9.99万,3.28-9.99万
威海,纯电动,5008,海豚,10.28,13.08,2,68,400,比亚迪,比亚迪,10.28-13.08万,10.28-13.08万
威海,纯电动,4300,汉EV,21.48,32.98,3,40,1132,比亚迪,比亚迪,21.48-32.98万,21.48-32.98万
威海,纯电动,5248,元PLUS,13.78,16.58,4,30,417,比亚迪,比亚迪,13.78-16.58万,13.78-16.58万
威海,纯电动,4224,风光E1,6.78,7.38,5,29,1,东风风光,东风小康,6.78-7.38万,6.78-7.38万
威海,纯电动,4814,AION Y,13.76,18.98,6,28,374,埃安,广汽埃安新能源,13.76-18.98万,13.76-18.98万
威海,纯电动,5579,海豹,20.98,28.68,7,23,160,比亚迪,比亚迪,20.98-28.68万,20.98-28.68万
威海,纯电动,5859,长安Lumin,4.89,6.39,8,22,68,长安,长安汽车,4.89-6.39万,4.89-6.39万
威海,纯电动,4629,哪吒V,7.99,12.38,9,22,226,哪吒汽车,合众汽车,7.99-12.38万,7.99-12.38万
威海,纯电动,3101,AION S,13.98,19.16,10,22,202,埃安,广汽埃安新能源,13.98-19.16万,13.98-19.16万
威海,纯电动,1820,秦EV,12.99,16.98,11,14,34,比亚迪,比亚迪,12.99-16.98万,12.99-16.98万
威海,纯电动,3275,哪吒U,12.38,18.58,12,13,173,哪吒汽车,合众汽车,12.38-18.58万,12.38-18.58万
威海,纯电动,1655,东风风神E70,14.28,15.38,13,13,22,东风风神,东风乘用车,14.28-15.38万,13.88-15.38万
威海,纯电动,4649,思皓E50A,14.59,18.98,14,12,8,思皓,江汽集团,14.59-18.98万,14.59-18.98万
威海,纯电动,5343,问界M5,25.98,33.18,15,11,398,AITO,赛力斯汽车,25.98-33.18万,25.98-33.18万
威海,纯电动,4540,宋PLUS EV,18.08,19.78,16,11,264,比亚迪,比亚迪,18.08-19.78万,18.08-19.78万
渭南,纯电动,4499,五菱宏光MINIEV,3.28,9.99,1,97,524,五菱汽车,上汽通用五菱,3.28-9.99万,3.28-9.99万
渭南,纯电动,5008,海豚,10.28,13.08,2,33,400,比亚迪,比亚迪,10.28-13.08万,10.28-13.08万
渭南,纯电动,5859,长安Lumin,4.89,6.39,3,28,68,长安,长安汽车,4.89-6.39万,4.89-6.39万
渭南,纯电动,5248,元PLUS,13.78,16.58,4,26,417,比亚迪,比亚迪,13.78-16.58万,13.78-16.58万
渭南,纯电动,5257,QQ冰淇淋,3.99,5.752,5,20,56,奇瑞新能源,奇瑞新能源,3.99-5.752万,3.99-5.75万
渭南,纯电动,5579,海豹,20.98,28.68,6,17,160,比亚迪,比亚迪,20.98-28.68万,20.98-28.68万
渭南,纯电动,4629,哪吒V,7.99,12.38,7,15,226,哪吒汽车,合众汽车,7.99-12.38万,7.99-12.38万
乌海,纯电动,5008,海豚,10.28,13.08,1,18,400,比亚迪,比亚迪,10.28-13.08万,10.28-13.08万
梧州,纯电动,4499,五菱宏光MINIEV,3.28,9.99,1,148,524,五菱汽车,上汽通用五菱,3.28-9.99万,3.08-9.79万
梧州,纯电动,5248,元PLUS,13.78,16.58,2,35,417,比亚迪,比亚迪,13.78-16.58万,13.78-16.58万
梧州,纯电动,5008,海豚,10.28,13.08,3,17,400,比亚迪,比亚迪,10.28-13.08万,10.28-13.08万
梧州,纯电动,5859,长安Lumin,4.89,6.39,4,16,68,长安,长安汽车,4.89-6.39万,4.89-6.39万
梧州,纯电动,4076,比亚迪e3,15.48,15.48,5,14,6,比亚迪,比亚迪,15.48万,15.48万
梧州,纯电动,3710,科莱威CLEVER,5.9999,5.9999,6,14,77,荣威,上汽集团,5.9999万,6.00万
西安,纯电动,4363,Model Y,29.9988,39.79,1,1296,857,特斯拉,特斯拉中国,29.9988-39.79万,28.89-39.79万
西安,纯电动,5008,海豚,10.28,13.08,2,378,400,比亚迪,比亚迪,10.28-13.08万,10.28-13.08万
西安,纯电动,1820,秦EV,12.99,16.98,3,265,34,比亚迪,比亚迪,12.99-16.98万,12.49-16.98万
西安,纯电动,5248,元PLUS,13.78,16.58,4,239,417,比亚迪,比亚迪,13.78-16.58万,13.78-16.58万
西安,纯电动,5015,ZEEKR 001,29.9,38.6,5,223,912,极氪,极氪,29.90-38.60万,29.90-38.60万
西安,纯电动,5580,富康ES600,15.38,16.38,6,220,3,东风富康,神龙汽车,15.38-16.38万,15.38-16.38万
西安,纯电动,4499,五菱宏光MINIEV,3.28,9.99,7,209,524,五菱汽车,上汽通用五菱,3.28-9.99万,2.98-9.74万
西安,纯电动,1655,东风风神E70,14.28,15.38,8,173,22,东风风神,东风乘用车,14.28-15.38万,14.28-15.38万
西安,纯电动,3762,Model 3,27.6988,34.99,9,163,673,特斯拉,特斯拉中国,27.6988-34.99万,26.59-34.99万
西安,纯电动,5579,海豹,20.98,28.68,10,159,160,比亚迪,比亚迪,20.98-28.68万,20.98-28.68万
西安,纯电动,5343,问界M5,25.98,33.18,11,159,398,AITO,赛力斯汽车,25.98-33.18万,25.98-33.18万
西安,纯电动,4300,汉EV,21.48,32.98,12,146,1132,比亚迪,比亚迪,21.48-32.98万,21.48-32.98万
西安,纯电动,3351,启辰D60 EV,14.4775,17.88,13,116,11,启辰,东风日产启辰,14.4775-17.88万,12.98-17.58万
西安,纯电动,5819,蔚来ES7,46.8,54.8,14,104,29,蔚来,蔚来,46.80-54.80万,45.67-53.79万
西安,纯电动,3157,几何A,12.68,20.78,15,101,170,几何汽车,几何汽车,12.68-20.78万,12.58-20.78万
西安,纯电动,4540,宋PLUS EV,18.08,19.78,16,99,264,比亚迪,比亚迪,18.08-19.78万,18.08-19.78万
西安,纯电动,4538,宝马iX3,39.99,43.99,17,83,274,宝马,华晨宝马,39.99-43.99万,36.99-40.99万
西安,纯电动,3478,蔚来ET7,45.8,53.6,18,80,104,蔚来,蔚来,45.80-53.60万,44.67-52.34万
西安,纯电动,4629,哪吒V,7.99,12.38,19,78,226,哪吒汽车,合众汽车,7.99-12.38万,7.99-12.38万
西安,纯电动,5306,长安深蓝SL03,16.89,69.99,20,68,408,长安深蓝,长安汽车,16.89-69.99万,16.89-69.99万
西安,纯电动,4814,AION Y,13.76,18.98,21,67,374,埃安,广汽埃安新能源,13.76-18.98万,13.76-18.98万
西安,纯电动,4074,北京EU5,12.99,17.19,22,67,20,北京汽车,北京汽车,12.99-17.19万,12.99-17.19万
西安,纯电动,5409,蔚来ET5,32.8,38.6,23,66,29,蔚来,蔚来,32.80-38.60万,32.80-38.60万
西安,纯电动,5322,smart精灵#1,19.42,27.9,24,62,47,smart,smart,19.42-27.90万,19.42-27.90万
西安,纯电动,3710,科莱威CLEVER,5.9999,5.9999,25,47,77,荣威,上汽集团,5.9999万,6.00万
西安,纯电动,3077,唐EV,27.98,33.98,26,47,123,比亚迪,比亚迪,27.98-33.98万,27.98-33.98万
西安,纯电动,5859,长安Lumin,4.89,6.39,27,46,68,长安,长安汽车,4.89-6.39万,4.88-6.38万
西安,纯电动,4586,ID.4 CROZZ,18.73,28.73,28,41,375,大众,一汽-大众,18.73-28.73万,18.73-28.73万
西安,纯电动,2843,蔚来ES6,38.6,55.4,29,36,515,蔚来,蔚来,38.60-55.40万,37.47-54.14万
西安,纯电动,1101,小蚂蚁,7.39,9.4,30,36,200,奇瑞新能源,奇瑞新能源,7.39-9.40万,7.39-9.40万
西安,纯电动,5217,大众ID.3,14.9888,18.5288,31,28,211,大众,上汽大众,14.9888-18.5288万,14.99-18.53万
西安,纯电动,3101,AION S,13.98,19.16,32,28,202,埃安,广汽埃安新能源,13.98-19.16万,13.98-19.16万
西安,纯电动,5092,红旗E-QM5,12.28,20.78,33,26,24,红旗,一汽红旗,12.28-20.78万,12.28-20.76万
西安,纯电动,4797,比亚迪e9,23.58,24.18,34,26,7,比亚迪,比亚迪,23.58-24.18万,23.58-24.18万
西安,纯电动,5817,几何E,8.68,13.18,35,24,53,几何汽车,几何汽车,8.68-13.18万,7.98-12.68万
西安,纯电动,5093,宝骏KiWi EV,7.78,10.28,36,22,109,宝骏,上汽通用五菱,7.78-10.28万,7.68-10.18万
西安,纯电动,4426,AION V,18.76,26.98,37,22,157,埃安,广汽埃安新能源,18.76-26.98万,18.76-26.98万
西安,纯电动,3352,小鹏P7,23.99,28.59,38,22,743,小鹏汽车,小鹏汽车,23.99-28.59万,22.69-26.09万
西安,纯电动,5461,小鹏G9,30.99,46.99,39,19,57,小鹏汽车,小鹏汽车,30.99-46.99万,30.99-46.99万
西安,纯电动,5257,QQ冰淇淋,3.99,5.752,40,19,56,奇瑞新能源,奇瑞新能源,3.99-5.752万,3.99-5.75万
西安,纯电动,4334,奥迪Q4 e-tron,29.99,37.71,41,19,13,奥迪,一汽-大众奥迪,29.99-37.71万,29.99-37.71万
西安,纯电动,5358,LYRIQ锐歌,43.97,47.97,42,18,16,凯迪拉克,上汽通用凯迪拉克,43.97-47.97万,43.97-47.97万
西安,纯电动,4961,ID.6 CROZZ,25.23,33.69,43,16,212,大众,一汽-大众,25.23-33.69万,25.23-33.69万
西安,纯电动,4635,欧拉好猫,12.99,17.1,44,16,245,欧拉,长城汽车,12.99-17.10万,11.19-15.30万
西安,纯电动,4258,ID.4 X,18.9288,28.6288,45,16,323,大众,上汽大众,18.9288-28.6288万,18.93-28.63万
西安,纯电动,4357,蔚来EC6,39.6,55.4,46,15,258,蔚来,蔚来,39.60-55.40万,38.47-54.14万
西安,纯电动,2819,小鹏G3,16.89,20.19,47,15,188,小鹏汽车,小鹏汽车,16.89-20.19万,14.99-18.19万
西安,纯电动,5004,小鹏P5,17.99,22.59,48,14,316,小鹏汽车,小鹏汽车,17.99-22.59万,16.09-20.69万
西安,纯电动,3275,哪吒U,12.38,18.58,49,14,173,哪吒汽车,合众汽车,12.38-18.58万,12.38-18.58万
西安,纯电动,735,帝豪EV,14.68,16.98,50,14,24,几何汽车,几何汽车,14.68-16.98万,13.68-15.58万
西安,纯电动,4272,零跑T03,7.95,9.65,51,13,347,零跑汽车,零跑汽车,7.95-9.65万,7.95-9.65万
西安,纯电动,4731,零跑C11,17.98,23.98,52,12,478,零跑汽车,零跑汽车,17.98-23.98万,17.88-23.98万
西安,纯电动,1616,蔚来ES8,49.6,65.6,53,12,223,蔚来,蔚来,49.60-65.60万,48.47-64.34万
西安,纯电动,5416,梦想家 EV,36.99,68.99,54,11,29,岚图,岚图汽车,36.99-68.99万,36.99-68.99万
厦门,纯电动,4363,Model Y,29.9988,39.79,1,661,857,特斯拉,特斯拉中国,29.9988-39.79万,28.89-39.79万
厦门,纯电动,4540,宋PLUS EV,18.08,19.78,2,334,264,比亚迪,比亚迪,18.08-19.78万,18.08-19.78万
厦门,纯电动,5015,ZEEKR 001,29.9,38.6,3,163,912,极氪,极氪,29.90-38.60万,29.90-38.60万
厦门,纯电动,1456,逸动EV,14.99,15.99,4,117,14,长安,长安汽车,14.99-15.99万,14.99-15.99万
厦门,纯电动,5248,元PLUS,13.78,16.58,5,115,417,比亚迪,比亚迪,13.78-16.58万,13.78-16.58万
厦门,纯电动,5343,问界M5,25.98,33.18,6,107,398,AITO,赛力斯汽车,25.98-33.18万,25.98-33.18万
厦门,纯电动,3762,Model 3,27.6988,34.99,7,102,673,特斯拉,特斯拉中国,27.6988-34.99万,26.59-34.99万
厦门,纯电动,5008,海豚,10.28,13.08,8,93,400,比亚迪,比亚迪,10.28-13.08万,10.28-13.08万
厦门,纯电动,4499,五菱宏光MINIEV,3.28,9.99,9,93,524,五菱汽车,上汽通用五菱,3.28-9.99万,3.28-9.99万
厦门,纯电动,4861,奔腾NAT,14.78,16.48,10,78,4,奔腾,一汽奔腾,14.78-16.48万,12.78-14.48万
厦门,纯电动,5819,蔚来ES7,46.8,54.8,11,73,29,蔚来,蔚来,46.80-54.80万,45.67-53.79万
厦门,纯电动,4300,汉EV,21.48,32.98,12,72,1132,比亚迪,比亚迪,21.48-32.98万,21.48-32.98万
厦门,纯电动,4629,哪吒V,7.99,12.38,13,67,226,哪吒汽车,合众汽车,7.99-12.38万,7.99-12.38万
厦门,纯电动,3101,AION S,13.98,19.16,14,64,202,埃安,广汽埃安新能源,13.98-19.16万,13.98-19.16万
厦门,纯电动,4814,AION Y,13.76,18.98,15,56,374,埃安,广汽埃安新能源,13.76-18.98万,13.76-18.98万
厦门,纯电动,4961,ID.6 CROZZ,25.23,33.69,16,52,212,大众,一汽-大众,25.23-33.69万,25.22-33.68万
厦门,纯电动,1820,秦EV,12.99,16.98,17,49,34,比亚迪,比亚迪,12.99-16.98万,12.99-16.98万
厦门,纯电动,735,帝豪EV,14.68,16.98,18,49,24,几何汽车,几何汽车,14.68-16.98万,13.68-15.68万
厦门,纯电动,4224,风光E1,6.78,7.38,19,47,1,东风风光,东风小康,6.78-7.38万,6.78-7.38万
厦门,纯电动,5859,长安Lumin,4.89,6.39,20,45,68,长安,长安汽车,4.89-6.39万,4.89-6.39万
厦门,纯电动,5322,smart精灵#1,19.42,27.9,21,45,47,smart,smart,19.42-27.90万,19.42-27.90万
厦门,纯电动,3478,蔚来ET7,45.8,53.6,22,45,104,蔚来,蔚来,45.80-53.60万,44.67-52.34万
厦门,纯电动,4538,宝马iX3,39.99,43.99,23,44,274,宝马,华晨宝马,39.99-43.99万,31.09-34.49万
厦门,纯电动,1101,小蚂蚁,7.39,9.4,24,44,200,奇瑞新能源,奇瑞新能源,7.39-9.40万,7.39-9.40万
厦门,纯电动,5409,蔚来ET5,32.8,38.6,25,38,29,蔚来,蔚来,32.80-38.60万,32.80-38.60万
厦门,纯电动,5387,本田e:NS1,17.5,21.8,26,37,16,本田,东风本田,17.50-21.80万,17.20-21.50万
厦门,纯电动,5306,长安深蓝SL03,16.89,69.99,27,36,408,长安深蓝,长安汽车,16.89-69.99万,16.89-69.99万
厦门,纯电动,5092,红旗E-QM5,12.28,20.78,28,36,24,红旗,一汽红旗,12.28-20.78万,12.28-20.78万
厦门,纯电动,4585,东风本田M-NV,14.98,15.98,29,36,19,思铭,东风本田,14.98-15.98万,13.48-14.48万
厦门,纯电动,5579,海豹,20.98,28.68,30,35,160,比亚迪,比亚迪,20.98-28.68万,20.98-28.68万
厦门,纯电动,1655,东风风神E70,14.28,15.38,31,35,22,东风风神,东风乘用车,14.28-15.38万,13.28-15.38万
厦门,纯电动,4272,零跑T03,7.95,9.65,32,34,347,零跑汽车,零跑汽车,7.95-9.65万,7.95-9.65万
厦门,纯电动,3352,小鹏P7,23.99,28.59,33,30,743,小鹏汽车,小鹏汽车,23.99-28.59万,22.69-26.09万
厦门,纯电动,3157,几何A,12.68,20.78,34,26,170,几何汽车,几何汽车,12.68-20.78万,12.18-20.78万
厦门,纯电动,3275,哪吒U,12.38,18.58,35,25,173,哪吒汽车,合众汽车,12.38-18.58万,12.38-18.58万
厦门,纯电动,5004,小鹏P5,17.99,22.59,36,23,316,小鹏汽车,小鹏汽车,17.99-22.59万,16.09-20.69万
厦门,纯电动,4731,零跑C11,17.98,23.98,37,22,478,零跑汽车,零跑汽车,17.98-23.98万,17.98-23.98万
厦门,纯电动,4586,ID.4 CROZZ,18.73,28.73,38,22,375,大众,一汽-大众,18.73-28.73万,18.72-28.72万
厦门,纯电动,4258,ID.4 X,18.9288,28.6288,39,20,323,大众,上汽大众,18.9288-28.6288万,18.93-28.63万
厦门,纯电动,5416,梦想家 EV,36.99,68.99,40,19,29,岚图,岚图汽车,36.99-68.99万,36.99-68.99万
厦门,纯电动,4635,欧拉好猫,12.99,17.1,41,19,245,欧拉,长城汽车,12.99-17.10万,12.99-17.10万
厦门,纯电动,3077,唐EV,27.98,33.98,42,18,123,比亚迪,比亚迪,27.98-33.98万,27.98-33.98万
厦门,纯电动,2843,蔚来ES6,38.6,55.4,43,16,515,蔚来,蔚来,38.60-55.40万,37.47-54.14万
厦门,纯电动,5461,小鹏G9,30.99,46.99,44,15,57,小鹏汽车,小鹏汽车,30.99-46.99万,30.99-46.99万
厦门,纯电动,5106,零跑C01,19.38,28.68,45,15,209,零跑汽车,零跑汽车,19.38-28.68万,19.38-28.68万
厦门,纯电动,5093,宝骏KiWi EV,7.78,10.28,46,15,109,宝骏,上汽通用五菱,7.78-10.28万,7.78-10.28万
厦门,纯电动,3339,奕泽E进擎,22.58,25.38,47,14,14,丰田,一汽丰田,22.58-25.38万,17.58-20.38万
厦门,纯电动,5089,合创Z03,13.28,17.88,48,13,61,合创汽车,合创汽车,13.28-17.88万,13.28-17.88万
